artist,track,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Nicki Minaj,Bed (feat. Ariana Grande),"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",0.755,0.732,7,-6.293,1,0.195,0.0356,6.46e-05,0.125,0.456,90.018,audio_features,1nhQeIgGXHe50L8Yzw6GVs,spotify:track:1nhQeIgGXHe50L8Yzw6GVs,https://api.spotify.com/v1/tracks/1nhQeIgGXHe50L8Yzw6GVs,https://api.spotify.com/v1/audio-analysis/1nhQeIgGXHe50L8Yzw6GVs,189533,4
J. Cole,KOD,"['conscious hip hop', 'nc hip hop', 'pop rap', 'rap']",0.831,0.782,0,-6.274,1,0.15,0.21,0,0.113,0.199,141.869,audio_features,7yotKA30dwTKNEGomV9ZsI,spotify:track:7yotKA30dwTKNEGomV9ZsI,https://api.spotify.com/v1/tracks/7yotKA30dwTKNEGomV9ZsI,https://api.spotify.com/v1/audio-analysis/7yotKA30dwTKNEGomV9ZsI,191437,4
Halsey,Alone,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",0.602,0.724,2,-3.469,0,0.0352,0.0184,0,0.606,0.451,100.064,audio_features,2Te14aSrBgFj1CE2sBBVMX,spotify:track:2Te14aSrBgFj1CE2sBBVMX,https://api.spotify.com/v1/tracks/2Te14aSrBgFj1CE2sBBVMX,https://api.spotify.com/v1/audio-analysis/2Te14aSrBgFj1CE2sBBVMX,205660,4
XXXTENTACION,Hope,"['emo rap', 'miami hip hop']",0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,audio_features,2ZRo7axmMPeSVUvDbGkJah,spotify:track:2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/tracks/2ZRo7axmMPeSVUvDbGkJah,https://api.spotify.com/v1/audio-analysis/2ZRo7axmMPeSVUvDbGkJah,110886,4
Lil Pump,Esskeetit,"['emo rap', 'miami hip hop', 'rap', 'trap music']",0.934,0.505,11,-7.648,1,0.168,0.0229,0,0.0867,0.691,139.93,audio_features,31gUUwByx4pmnA8KAFkhhH,spotify:track:31gUUwByx4pmnA8KAFkhhH,https://api.spotify.com/v1/tracks/31gUUwByx4pmnA8KAFkhhH,https://api.spotify.com/v1/audio-analysis/31gUUwByx4pmnA8KAFkhhH,181714,4
6ix9ine,TATI (feat. DJ SpinKing),['emo rap'],0.779,0.767,11,-5.462,0,0.258,0.00214,0,0.102,0.523,91.981,audio_features,6wJrqTE6c4NtfDqAcSRcBf,spotify:track:6wJrqTE6c4NtfDqAcSRcBf,https://api.spotify.com/v1/tracks/6wJrqTE6c4NtfDqAcSRcBf,https://api.spotify.com/v1/audio-analysis/6wJrqTE6c4NtfDqAcSRcBf,154565,4
Jason Aldean,Drowns The Whiskey (feat. Miranda Lambert),"['contemporary country', 'country', 'country road']",0.552,0.698,8,-4.817,1,0.0306,0.294,0.000103,0.0905,0.6,90.006,audio_features,2dwoqUYTy6SOy1dFqcTndC,spotify:track:2dwoqUYTy6SOy1dFqcTndC,https://api.spotify.com/v1/tracks/2dwoqUYTy6SOy1dFqcTndC,https://api.spotify.com/v1/audio-analysis/2dwoqUYTy6SOy1dFqcTndC,202067,4
Charlie Puth,Done for Me (feat. Kehlani),"['dance pop', 'pop', 'post-teen pop', 'viral pop']",0.856,0.632,6,-3.692,0,0.074,0.193,0,0.0688,0.697,112.009,audio_features,1lsBTdE6MGsKeZCD6llNu7,spotify:track:1lsBTdE6MGsKeZCD6llNu7,https://api.spotify.com/v1/tracks/1lsBTdE6MGsKeZCD6llNu7,https://api.spotify.com/v1/audio-analysis/1lsBTdE6MGsKeZCD6llNu7,180493,4
Jake Owen,I Was Jack (You Were Diane),"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",0.612,0.878,6,-3.556,1,0.0452,0.0875,0,0.0505,0.599,94.014,audio_features,3dlCF1mzW1UKMOb4b1XN17,spotify:track:3dlCF1mzW1UKMOb4b1XN17,https://api.spotify.com/v1/tracks/3dlCF1mzW1UKMOb4b1XN17,https://api.spotify.com/v1/audio-analysis/3dlCF1mzW1UKMOb4b1XN17,188013,4
BTS,FAKE LOVE,['k-pop'],0.557,0.719,2,-4.515,0,0.0372,0.00267,0,0.306,0.344,77.501,audio_features,5Sn2fm8aisVlR7S6u1KW57,spotify:track:5Sn2fm8aisVlR7S6u1KW57,https://api.spotify.com/v1/tracks/5Sn2fm8aisVlR7S6u1KW57,https://api.spotify.com/v1/audio-analysis/5Sn2fm8aisVlR7S6u1KW57,242334,4
Kanye West,Yikes,"['chicago rap', 'pop rap', 'rap']",0.683,0.776,1,-3.251,0,0.341,0.15,0,0.227,0.223,173.996,audio_features,1qsHYUd2c1wFGcn7e63QmG,spotify:track:1qsHYUd2c1wFGcn7e63QmG,https://api.spotify.com/v1/tracks/1qsHYUd2c1wFGcn7e63QmG,https://api.spotify.com/v1/audio-analysis/1qsHYUd2c1wFGcn7e63QmG,188773,4
XXXTENTACION,NUMB,"['emo rap', 'miami hip hop']",0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,audio_features,01TnVDiet1DFTsyWKUKovl,spotify:track:01TnVDiet1DFTsyWKUKovl,https://api.spotify.com/v1/tracks/01TnVDiet1DFTsyWKUKovl,https://api.spotify.com/v1/audio-analysis/01TnVDiet1DFTsyWKUKovl,186268,4
A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),"['east coast hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,audio_features,7ycWLEP1GsNjVvcjawXz3z,spotify:track:7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/tracks/7ycWLEP1GsNjVvcjawXz3z,https://api.spotify.com/v1/audio-analysis/7ycWLEP1GsNjVvcjawXz3z,205040,4
Panic! At The Disco,High Hopes,"['emo', 'modern rock', 'pop punk']",0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,audio_features,1rqqCSm0Qe4I9rUvWncaom,spotify:track:1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,190947,4
Blake Shelton,I Lived It,"['contemporary country', 'country', 'country road']",0.557,0.571,10,-8.106,1,0.0281,0.476,0.00114,0.101,0.392,80.981,audio_features,5slddJ629YcePvqD6Uyk8r,spotify:track:5slddJ629YcePvqD6Uyk8r,https://api.spotify.com/v1/tracks/5slddJ629YcePvqD6Uyk8r,https://api.spotify.com/v1/audio-analysis/5slddJ629YcePvqD6Uyk8r,219600,4
Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.713,0.831,1,-4.75,0,0.15,0.0168,0,0.118,0.584,173.948,audio_features,1BuZAIO8WZpavWVbbq3Lci,spotify:track:1BuZAIO8WZpavWVbbq3Lci,https://api.spotify.com/v1/tracks/1BuZAIO8WZpavWVbbq3Lci,https://api.spotify.com/v1/audio-analysis/1BuZAIO8WZpavWVbbq3Lci,332301,4
Keith Urban,Coming Home,"['australian country', 'contemporary country', 'country', 'country road']",0.383,0.703,4,-6.988,1,0.228,0.216,5.47e-06,0.131,0.57,88.502,audio_features,4pWb8UZ6IPVJA3CPjCNgzq,spotify:track:4pWb8UZ6IPVJA3CPjCNgzq,https://api.spotify.com/v1/tracks/4pWb8UZ6IPVJA3CPjCNgzq,https://api.spotify.com/v1/audio-analysis/4pWb8UZ6IPVJA3CPjCNgzq,213939,4
Lil Baby,Life Goes On,"['atl hip hop', 'atl trap', 'rap', 'trap music']",0.716,0.541,1,-7.909,1,0.149,0.0021,0,0.115,0.387,139.978,audio_features,2bSk87AVkCIIC3Bcligq1z,spotify:track:2bSk87AVkCIIC3Bcligq1z,https://api.spotify.com/v1/tracks/2bSk87AVkCIIC3Bcligq1z,https://api.spotify.com/v1/audio-analysis/2bSk87AVkCIIC3Bcligq1z,247055,4
Bad Wolves,Zombie,"['alternative metal', 'metal']",0.448,0.826,2,-3.244,0,0.0319,0.00756,0,0.117,0.19,77.093,audio_features,1eadPrzB2P0ikQcqhKSAtv,spotify:track:1eadPrzB2P0ikQcqhKSAtv,https://api.spotify.com/v1/tracks/1eadPrzB2P0ikQcqhKSAtv,https://api.spotify.com/v1/audio-analysis/1eadPrzB2P0ikQcqhKSAtv,254805,4
YoungBoy Never Broke Again,Overdose,['trap music'],0.809,0.845,10,-5.843,0,0.352,0.224,0,0.638,0.67,90.015,audio_features,3A1BaBGT3HgzuDrV9pgX9v,spotify:track:3A1BaBGT3HgzuDrV9pgX9v,https://api.spotify.com/v1/tracks/3A1BaBGT3HgzuDrV9pgX9v,https://api.spotify.com/v1/audio-analysis/3A1BaBGT3HgzuDrV9pgX9v,176990,4
Thomas Rhett,Life Changes,"['contemporary country', 'country', 'country road', 'modern country rock']",0.687,0.849,7,-4.334,1,0.0656,0.0946,0,0.0457,0.792,87.976,audio_features,5nIEDnmJafeaiAWeW2BDrJ,spotify:track:5nIEDnmJafeaiAWeW2BDrJ,https://api.spotify.com/v1/tracks/5nIEDnmJafeaiAWeW2BDrJ,https://api.spotify.com/v1/audio-analysis/5nIEDnmJafeaiAWeW2BDrJ,190695,4
Dierks Bentley,"Woman, Amen","['contemporary country', 'country', 'country road', 'modern country rock']",0.484,0.804,5,-5.889,1,0.0912,0.000837,9.29e-06,0.17,0.391,119.838,audio_features,3nBXOlFTADNvG9nkqy2O2W,spotify:track:3nBXOlFTADNvG9nkqy2O2W,https://api.spotify.com/v1/tracks/3nBXOlFTADNvG9nkqy2O2W,https://api.spotify.com/v1/audio-analysis/3nBXOlFTADNvG9nkqy2O2W,179827,4
Ariana Grande,the light is coming (feat. Nicki Minaj),"['dance pop', 'pop', 'post-teen pop']",0.877,0.547,7,-5.705,1,0.18,0.0122,1.51e-05,0.028,0.687,99.034,audio_features,0sdbFOyfgAhAhWq8DpzkaW,spotify:track:0sdbFOyfgAhAhWq8DpzkaW,https://api.spotify.com/v1/tracks/0sdbFOyfgAhAhWq8DpzkaW,https://api.spotify.com/v1/audio-analysis/0sdbFOyfgAhAhWq8DpzkaW,228373,4
Clean Bandit,Solo (feat. Demi Lovato),"['dance pop', 'edm', 'pop', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",0.74,0.622,11,-4.608,0,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,audio_features,3NuK5xMlSlB6K2Qp16zf3h,spotify:track:3NuK5xMlSlB6K2Qp16zf3h,https://api.spotify.com/v1/tracks/3NuK5xMlSlB6K2Qp16zf3h,https://api.spotify.com/v1/audio-analysis/3NuK5xMlSlB6K2Qp16zf3h,222707,4
Chris Lane,Take Back Home Girl (feat. Tori Kelly),"['contemporary country', 'country pop']",0.488,0.783,11,-3.967,1,0.0725,0.356,0,0.0921,0.664,159.924,audio_features,0N9uZRrJQ3lO5TmInEjLxc,spotify:track:0N9uZRrJQ3lO5TmInEjLxc,https://api.spotify.com/v1/tracks/0N9uZRrJQ3lO5TmInEjLxc,https://api.spotify.com/v1/audio-analysis/0N9uZRrJQ3lO5TmInEjLxc,212080,4
The Carters,BOSS,"['pop', 'r&b', 'urban contemporary']",0.813,0.488,11,-7.737,0,0.257,0.187,0.000132,0.231,0.688,139.983,audio_features,4F8V44j8cbjHnXjfW2HruU,spotify:track:4F8V44j8cbjHnXjfW2HruU,https://api.spotify.com/v1/tracks/4F8V44j8cbjHnXjfW2HruU,https://api.spotify.com/v1/audio-analysis/4F8V44j8cbjHnXjfW2HruU,244133,4
Jhene Aiko,Sativa,"['alternative r&b', 'dance pop', 'deep pop r&b', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",0.741,0.61,6,-7.34,0,0.0512,0.315,0,0.534,0.72,125.99,audio_features,2pg2TiYo9Rb8KeB5JjP7jS,spotify:track:2pg2TiYo9Rb8KeB5JjP7jS,https://api.spotify.com/v1/tracks/2pg2TiYo9Rb8KeB5JjP7jS,https://api.spotify.com/v1/audio-analysis/2pg2TiYo9Rb8KeB5JjP7jS,276960,4
XXXTENTACION,SAD!,"['emo rap', 'miami hip hop']",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4
Cardi ,I Like It,"['pop', 'rap']",0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390,4
Drake,Nice For What,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.586,0.909,8,-6.474,1,0.0705,0.0891,0.000109,0.119,0.757,93.394,audio_features,3CA9pLiwRIGtUBiMjbZmRw,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw,https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw,210747,4
Juice WRLD,Lucid Dreams,['chicago rap'],0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,audio_features,285pBltuF7vW8TeWk8hdRR,spotify:track:285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,239836,4
Maroon 5,Girls Like You,['pop'],0.611,0.462,0,-7.054,1,0.0646,0.558,1.01e-06,0.131,0.377,59.635,audio_features,6OEHjJJvdkk1Ln0p0AZdyz,spotify:track:6OEHjJJvdkk1Ln0p0AZdyz,https://api.spotify.com/v1/tracks/6OEHjJJvdkk1Ln0p0AZdyz,https://api.spotify.com/v1/audio-analysis/6OEHjJJvdkk1Ln0p0AZdyz,215230,4
Post Malone,Psycho (feat. Ty Dolla $ign),"['pop', 'rap']",0.739,0.559,8,-8.011,1,0.117,0.58,0,0.112,0.439,140.124,audio_features,3swc6WTsr7rl9DqQKQA55C,spotify:track:3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,221440,4
Ella Mai,Boo'd Up,"['dance pop', 'pop', 'r&b', 'uk contemporary r&b', 'urban contemporary']",0.397,0.843,10,-3.726,0,0.0987,0.158,0,0.0844,0.22,81.201,audio_features,4squZv12LD9M8ooJfoVgZS,spotify:track:4squZv12LD9M8ooJfoVgZS,https://api.spotify.com/v1/tracks/4squZv12LD9M8ooJfoVgZS,https://api.spotify.com/v1/audio-analysis/4squZv12LD9M8ooJfoVgZS,239341,4
Drake,God's Plan,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,audio_features,6DCZcSspjsKoFjzjrWoCdn,spotify:track:6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,198973,4
Ariana Grande,no tears left to cry,"['dance pop', 'pop', 'post-teen pop']",0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,audio_features,2qT1uLXPVPzGgFOx4jtEuo,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/tracks/2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/audio-analysis/2qT1uLXPVPzGgFOx4jtEuo,205920,4
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),"['dance pop', 'pop', 'post-teen pop']",0.642,0.772,10,-6.61,1,0.0848,0.0476,0,0.0646,0.589,153.995,audio_features,4e4fqjx0Izh4svvTef1z7e,spotify:track:4e4fqjx0Izh4svvTef1z7e,https://api.spotify.com/v1/tracks/4e4fqjx0Izh4svvTef1z7e,https://api.spotify.com/v1/audio-analysis/4e4fqjx0Izh4svvTef1z7e,164205,4
Lil Baby,Yes Indeed,"['atl hip hop', 'atl trap', 'rap', 'trap music']",0.964,0.346,5,-9.309,0,0.53,0.035,0,0.108,0.562,119.958,audio_features,6vN77lE9LK6HP2DewaN6HZ,spotify:track:6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,142273,4
The Carters,APES**T,"['pop', 'r&b', 'urban contemporary']",0.698,0.783,2,-6.503,1,0.266,0.016,0,0.176,0.378,160.034,audio_features,0B08s1tLWCXoFmGP0vIubM,spotify:track:0B08s1tLWCXoFmGP0vIubM,https://api.spotify.com/v1/tracks/0B08s1tLWCXoFmGP0vIubM,https://api.spotify.com/v1/audio-analysis/0B08s1tLWCXoFmGP0vIubM,264853,4
Drake,I'm Upset,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.899,0.586,11,-7.866,0,0.344,0.279,0,0.0836,0.492,150.001,audio_features,3qN5qMTKyEEmiTZD38BNTT,spotify:track:3qN5qMTKyEEmiTZD38BNTT,https://api.spotify.com/v1/tracks/3qN5qMTKyEEmiTZD38BNTT,https://api.spotify.com/v1/audio-analysis/3qN5qMTKyEEmiTZD38BNTT,214467,4
XXXTENTACION,Moonlight,"['emo rap', 'miami hip hop']",0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,audio_features,0JP9xo3adEtGSdUEISiszL,spotify:track:0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,135090,4
XXXTENTACION,changes,"['emo rap', 'miami hip hop']",0.669,0.308,11,-10.068,1,0.029,0.883,0,0.0984,0.52,64.934,audio_features,7AFASza1mXqntmGtbxXprO,spotify:track:7AFASza1mXqntmGtbxXprO,https://api.spotify.com/v1/tracks/7AFASza1mXqntmGtbxXprO,https://api.spotify.com/v1/audio-analysis/7AFASza1mXqntmGtbxXprO,121887,4
XXXTENTACION,Jocelyn Flores,"['emo rap', 'miami hip hop']",0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,audio_features,7m9OqQk4RVRkw9JJdeAw96,spotify:track:7m9OqQk4RVRkw9JJdeAw96,https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96,https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96,119133,4
Bazzi,Mine,"['dance pop', 'pop', 'post-teen pop']",0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,audio_features,7uzmGiiJyRfuViKKK3lVmR,spotify:track:7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/tracks/7uzmGiiJyRfuViKKK3lVmR,https://api.spotify.com/v1/audio-analysis/7uzmGiiJyRfuViKKK3lVmR,131064,4
Ed Sheeran,Perfect,"['pop', 'uk pop']",0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,audio_features,0tgVpDi06FyKpA1z0VMD4v,spotify:track:0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,263400,3
Shawn Mendes,In My Blood,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",0.622,0.712,5,-7.321,1,0.066,0.0573,0,0.13,0.487,140.025,audio_features,2QZ7WLBE8h2y1Y5Fb8RYbH,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,https://api.spotify.com/v1/tracks/2QZ7WLBE8h2y1Y5Fb8RYbH,https://api.spotify.com/v1/audio-analysis/2QZ7WLBE8h2y1Y5Fb8RYbH,211360,4
Post Malone,Better Now,"['pop', 'rap']",0.68,0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,audio_features,7dt6x5M1jzdTEt8oCbisTK,spotify:track:7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,231267,4
Migos,Walk It Talk It,"['atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.909,0.628,2,-5.456,1,0.201,0.0739,0,0.108,0.406,145.905,audio_features,6n4U3TlzUGhdSFbUUhTvLP,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/tracks/6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/audio-analysis/6n4U3TlzUGhdSFbUUhTvLP,276147,4
BlocBoy JB,Look Alive (feat. Drake),"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",0.919,0.58,10,-7.501,1,0.313,0.00108,6.1e-05,0.106,0.612,139.973,audio_features,6HJ34Zyw6bg8yGm28AxLXf,spotify:track:6HJ34Zyw6bg8yGm28AxLXf,https://api.spotify.com/v1/tracks/6HJ34Zyw6bg8yGm28AxLXf,https://api.spotify.com/v1/audio-analysis/6HJ34Zyw6bg8yGm28AxLXf,181415,4
Camila Cabello,Never Be the Same,"['dance pop', 'pop', 'post-teen pop', 'r&b']",0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.137,0.243,129.923,audio_features,4eWQlBRaTjPPUlzacqEeoQ,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/tracks/4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ,226973,4
Taylor Swift,Delicate,"['dance pop', 'pop', 'post-teen pop']",0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,audio_features,6NFyWDv5CjfwuzoCkw47Xf,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,https://api.spotify.com/v1/tracks/6NFyWDv5CjfwuzoCkw47Xf,https://api.spotify.com/v1/audio-analysis/6NFyWDv5CjfwuzoCkw47Xf,232253,4
Cardi B,Be Careful,"['pop', 'rap']",0.82,0.568,6,-8.23,0,0.411,0.0256,0,0.0952,0.535,152.279,audio_features,2Yl4OmDby9iitgNWZPwxkd,spotify:track:2Yl4OmDby9iitgNWZPwxkd,https://api.spotify.com/v1/tracks/2Yl4OmDby9iitgNWZPwxkd,https://api.spotify.com/v1/audio-analysis/2Yl4OmDby9iitgNWZPwxkd,210787,4
Imagine Dragons,Whatever It Takes,"['modern rock', 'rock']",0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,audio_features,6Qn5zhYkTa37e91HC1D7lb,spotify:track:6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/tracks/6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/audio-analysis/6Qn5zhYkTa37e91HC1D7lb,201240,4
Post Malone,rockstar (feat. 21 Savage),"['pop', 'rap']",0.587,0.535,5,-6.09,0,0.0898,0.117,6.56e-05,0.131,0.14,159.847,audio_features,0e7ipj03S05BNilyu5bRzt,spotify:track:0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,218147,4
Rich The Kid,Plug Walk,"['atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,audio_features,1ZAyjvIk9YiD76yYy0TEG6,spotify:track:1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/tracks/1ZAyjvIk9YiD76yYy0TEG6,https://api.spotify.com/v1/audio-analysis/1ZAyjvIk9YiD76yYy0TEG6,175230,4
Dan,Tequila,['contemporary country'],0.489,0.581,11,-5.731,1,0.0281,0.0312,0,0.132,0.494,86.016,audio_features,42fw0rxRO2xbesF6mJfd4Y,spotify:track:42fw0rxRO2xbesF6mJfd4Y,https://api.spotify.com/v1/tracks/42fw0rxRO2xbesF6mJfd4Y,https://api.spotify.com/v1/audio-analysis/42fw0rxRO2xbesF6mJfd4Y,196747,4
Kane Brown,Heaven,"['contemporary country', 'country road']",0.677,0.556,9,-6.544,1,0.0306,0.263,0,0.105,0.521,80.009,audio_features,1HXy5I3HTWq8OvxCn0z7G7,spotify:track:1HXy5I3HTWq8OvxCn0z7G7,https://api.spotify.com/v1/tracks/1HXy5I3HTWq8OvxCn0z7G7,https://api.spotify.com/v1/audio-analysis/1HXy5I3HTWq8OvxCn0z7G7,179507,4
Camila Cabello,Havana,"['dance pop', 'pop', 'post-teen pop', 'r&b']",0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,audio_features,1rfofaqEpACxVEHIZBJe6W,spotify:track:1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,217307,4
Dua Lipa,New Rules,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,audio_features,43oK4OAWUsRZUDVeHtKI4U,spotify:track:43oK4OAWUsRZUDVeHtKI4U,https://api.spotify.com/v1/tracks/43oK4OAWUsRZUDVeHtKI4U,https://api.spotify.com/v1/audio-analysis/43oK4OAWUsRZUDVeHtKI4U,209320,4
XXXTENTACION,Everybody Dies In Their Nightmares,"['emo rap', 'miami hip hop']",0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,audio_features,3GVkPk8mqxz0itaAriG1L7,spotify:track:3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/audio-analysis/3GVkPk8mqxz0itaAriG1L7,95467,4
Nicki Minaj,Bed (feat. Ariana Grande),"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",0.755,0.732,7,-6.293,1,0.195,0.0356,6.46e-05,0.125,0.456,90.018,audio_features,1nhQeIgGXHe50L8Yzw6GVs,spotify:track:1nhQeIgGXHe50L8Yzw6GVs,https://api.spotify.com/v1/tracks/1nhQeIgGXHe50L8Yzw6GVs,https://api.spotify.com/v1/audio-analysis/1nhQeIgGXHe50L8Yzw6GVs,189533,4
Maroon 5,Wait,['pop'],0.655,0.603,8,-5.014,1,0.0555,0.0959,0,0.107,0.452,126.088,audio_features,6AvfZXpbb6r35DfF7gHPRq,spotify:track:6AvfZXpbb6r35DfF7gHPRq,https://api.spotify.com/v1/tracks/6AvfZXpbb6r35DfF7gHPRq,https://api.spotify.com/v1/audio-analysis/6AvfZXpbb6r35DfF7gHPRq,190643,4
